,N,dim,std,jump,jump_prob,ve,L2,L2_true
98,100,1,0.1,0.3,0.5,0.56899,0.74351,0.00485
99,100,1,0.1,0.3,0.5,0.56899,0.74328,0.00505
0,100,1,0.1,0.3,0.5,0.47149,0.74152,0.00712
1,100,1,0.1,0.3,0.5,0.47149,0.74111,0.00747
2,100,1,0.1,0.3,0.5,0.47149,0.74068,0.008
3,100,1,0.1,0.3,0.5,0.47149,0.74075,0.00771
4,100,1,0.1,0.3,0.5,0.47149,0.74057,0.00801
5,100,1,0.1,0.3,0.5,0.47149,0.74108,0.00761
6,100,1,0.1,0.3,0.5,0.47149,0.74145,0.00706
7,100,1,0.1,0.3,0.5,0.47149,0.74183,0.00656
8,100,1,0.1,0.3,0.5,0.47149,0.74234,0.00616
9,100,1,0.1,0.3,0.5,0.47149,0.73954,0.00906
10,100,1,0.1,0.3,0.5,0.47149,0.74013,0.00883
11,100,1,0.1,0.3,0.5,0.47149,0.74127,0.00753
12,100,1,0.1,0.3,0.5,0.47149,0.74019,0.00839
13,100,1,0.1,0.3,0.5,0.47149,0.74075,0.00784
14,100,1,0.1,0.3,0.5,0.47149,0.74096,0.00789
15,100,1,0.1,0.3,0.5,0.47149,0.74023,0.00847
16,100,1,0.1,0.3,0.5,0.47149,0.74116,0.00842
17,100,1,0.1,0.3,0.5,0.47149,0.74134,0.00708
18,100,1,0.1,0.3,0.5,0.47149,0.74023,0.00843
19,100,1,0.1,0.3,0.5,0.47149,0.74059,0.00782
20,100,1,0.1,0.3,0.5,0.47149,0.74119,0.0075
21,100,1,0.1,0.3,0.5,0.47149,0.74083,0.00768
22,100,1,0.1,0.3,0.5,0.47149,0.74199,0.00645
23,100,1,0.1,0.3,0.5,0.47149,0.74105,0.00767
