,N,dim,std,jump,jump_prob,ve,L2,L2_true
43,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
44,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
45,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
46,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
47,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
48,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
49,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
50,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
51,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
52,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
53,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
54,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
55,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
56,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
57,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
58,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
59,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
60,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
61,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
62,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
63,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
64,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
65,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
66,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
67,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
68,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
69,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
70,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
71,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
72,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
73,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
74,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
75,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
76,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
77,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
78,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
79,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
80,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
81,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
82,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
83,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
84,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
85,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
86,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
87,1,1,0.2,0.3,0.5,0.001,0.3778,0.37036
