,N,dim,std,jump,jump_prob,ve,L2,L2_true
14,100,1,0.01,0.3,0.5,0.07197,3.57856,0.0461
15,100,1,0.01,0.3,0.5,0.07197,3.57872,0.0378
16,100,1,0.01,0.3,0.5,0.07197,3.57884,0.06028
17,100,1,0.01,0.3,0.5,0.07197,3.57956,0.08569
18,100,1,0.01,0.3,0.5,0.07197,3.57958,0.05355
19,100,1,0.01,0.3,0.5,0.07197,3.57932,0.05299
20,100,1,0.01,0.3,0.5,0.07197,3.57864,0.03181
21,100,1,0.01,0.3,0.5,0.07197,3.5788,0.04497
22,100,1,0.01,0.3,0.5,0.07197,3.57837,0.05894
23,100,1,0.01,0.3,0.5,0.07197,3.57901,0.04401
24,100,1,0.01,0.3,0.5,0.07197,3.57874,0.06921
25,100,1,0.01,0.3,0.5,0.07197,3.579,0.04832
26,100,1,0.01,0.3,0.5,0.07197,3.5789,0.05674
27,100,1,0.01,0.3,0.5,0.07197,3.57951,0.05553
28,100,1,0.01,0.3,0.5,0.07197,3.57898,0.04102
29,100,1,0.01,0.3,0.5,0.07197,3.57842,0.03973
30,100,1,0.01,0.3,0.5,0.07197,3.57824,0.02728
31,100,1,0.01,0.3,0.5,0.07197,3.57888,0.04999
32,100,1,0.01,0.3,0.5,0.07197,3.57933,0.0758
33,100,1,0.01,0.3,0.5,0.07197,3.57936,0.03248
34,100,1,0.01,0.3,0.5,0.07197,3.57864,0.06545
35,100,1,0.01,0.3,0.5,0.07197,3.57906,0.05165
36,100,1,0.01,0.3,0.5,0.07197,3.57967,0.0575
37,100,1,0.01,0.3,0.5,0.07197,3.57926,0.04116
38,100,1,0.01,0.3,0.5,0.07197,3.57868,0.05843
39,100,1,0.01,0.3,0.5,0.07197,3.57882,0.06486
40,100,1,0.01,0.3,0.5,0.07197,3.57972,0.09338
41,100,1,0.01,0.3,0.5,0.07197,3.57873,0.03508
42,100,1,0.01,0.3,0.5,0.07197,3.57845,0.04108
43,100,1,0.01,0.3,0.5,0.07197,3.57865,0.02915
44,100,1,0.01,0.3,0.5,0.07197,3.57924,0.085
45,100,1,0.01,0.3,0.5,0.07197,3.57868,0.04204
46,100,1,0.01,0.3,0.5,0.07197,3.57917,0.02977
47,100,1,0.01,0.3,0.5,0.07197,3.57898,0.04935
48,100,1,0.01,0.3,0.5,0.07197,3.57824,0.04211
49,100,1,0.01,0.3,0.5,0.07197,3.5792,0.06143
50,100,1,0.01,0.3,0.5,0.07197,3.57914,0.02959
51,100,1,0.01,0.3,0.5,0.07197,3.57854,0.03972
52,100,1,0.01,0.3,0.5,0.07197,3.57787,0.03381
53,100,1,0.01,0.3,0.5,0.07197,3.57928,0.04382
54,100,1,0.01,0.3,0.5,0.07197,3.57993,0.05431
55,100,1,0.01,0.3,0.5,0.07197,3.5795,0.06974
56,100,1,0.01,0.3,0.5,0.07197,3.57935,0.04787
57,100,1,0.01,0.3,0.5,0.07197,3.57913,0.04284
58,100,1,0.01,0.3,0.5,0.07197,3.57919,0.05953
59,100,1,0.01,0.3,0.5,0.07197,3.57929,0.05895
60,100,1,0.01,0.3,0.5,0.07197,3.57828,0.03185
61,100,1,0.01,0.3,0.5,0.07197,3.57877,0.05409
62,100,1,0.01,0.3,0.5,0.07197,3.57883,0.0604
63,100,1,0.01,0.3,0.5,0.07197,3.57939,0.05935
64,100,1,0.01,0.3,0.5,0.07197,3.57901,0.07493
65,100,1,0.01,0.3,0.5,0.07197,3.57938,0.06664
66,100,1,0.01,0.3,0.5,0.07197,3.57865,0.04011
67,100,1,0.01,0.3,0.5,0.07197,3.5791,0.0705
68,100,1,0.01,0.3,0.5,0.07197,3.57857,0.037
69,100,1,0.01,0.3,0.5,0.07197,3.57853,0.03683
70,100,1,0.01,0.3,0.5,0.07197,3.57966,0.07477
71,100,1,0.01,0.3,0.5,0.07197,3.5803,0.08879
72,100,1,0.01,0.3,0.5,0.07197,3.57882,0.06134
73,100,1,0.01,0.3,0.5,0.07197,3.57859,0.03897
74,100,1,0.01,0.3,0.5,0.07197,3.5791,0.06372
75,100,1,0.01,0.3,0.5,0.07197,3.5793,0.04937
76,100,1,0.01,0.3,0.5,0.07197,3.57895,0.06299
77,100,1,0.01,0.3,0.5,0.07197,3.5796,0.06305
78,100,1,0.01,0.3,0.5,0.07197,3.58046,0.10954
79,100,1,0.01,0.3,0.5,0.07197,3.57904,0.05051
80,100,1,0.01,0.3,0.5,0.07197,3.57925,0.07057
81,100,1,0.01,0.3,0.5,0.07197,3.57889,0.03774
82,100,1,0.01,0.3,0.5,0.07197,3.5796,0.06968
83,100,1,0.01,0.3,0.5,0.07197,3.57825,0.06831
84,100,1,0.01,0.3,0.5,0.07197,3.57851,0.0452
85,100,1,0.01,0.3,0.5,0.07197,3.57897,0.0443
86,100,1,0.01,0.3,0.5,0.07197,3.57941,0.04996
87,100,1,0.01,0.3,0.5,0.07197,3.57885,0.05652
88,100,1,0.01,0.3,0.5,0.07197,3.57873,0.03563
89,100,1,0.01,0.3,0.5,0.07197,3.57903,0.02475
90,100,1,0.01,0.3,0.5,0.07197,3.57832,0.04197
91,100,1,0.01,0.3,0.5,0.07197,3.57959,0.08673
92,100,1,0.01,0.3,0.5,0.07197,3.57832,0.05666
93,100,1,0.01,0.3,0.5,0.07197,3.57885,0.04518
94,100,1,0.01,0.3,0.5,0.07197,3.5788,0.03441
95,100,1,0.01,0.3,0.5,0.07197,3.57845,0.05724
96,100,1,0.01,0.3,0.5,0.07197,3.57876,0.06363
97,100,1,0.01,0.3,0.5,0.07197,3.57864,0.04666
98,100,1,0.01,0.3,0.5,0.07197,3.5794,0.05506
99,100,1,0.01,0.3,0.5,0.07197,3.57997,0.09696
0,100,1,0.01,0.3,0.5,0.05964,3.57024,0.07635
1,100,1,0.01,0.3,0.5,0.05964,3.56995,0.05037
2,100,1,0.01,0.3,0.5,0.05964,3.5708,0.09814
3,100,1,0.01,0.3,0.5,0.05964,3.57143,0.07881
4,100,1,0.01,0.3,0.5,0.05964,3.57055,0.06139
5,100,1,0.01,0.3,0.5,0.05964,3.57099,0.09086
6,100,1,0.01,0.3,0.5,0.05964,3.56977,0.06205
7,100,1,0.01,0.3,0.5,0.05964,3.56994,0.0364
8,100,1,0.01,0.3,0.5,0.05964,3.57001,0.06592
9,100,1,0.01,0.3,0.5,0.05964,3.57101,0.10202
10,100,1,0.01,0.3,0.5,0.05964,3.57026,0.06197
11,100,1,0.01,0.3,0.5,0.05964,3.57052,0.08088
12,100,1,0.01,0.3,0.5,0.05964,3.5703,0.049
13,100,1,0.01,0.3,0.5,0.05964,3.57012,0.06273
14,100,1,0.01,0.3,0.5,0.05964,3.56993,0.05496
15,100,1,0.01,0.3,0.5,0.05964,3.57004,0.04479
16,100,1,0.01,0.3,0.5,0.05964,3.57022,0.07468
17,100,1,0.01,0.3,0.5,0.05964,3.57128,0.1061
18,100,1,0.01,0.3,0.5,0.05964,3.5711,0.0635
19,100,1,0.01,0.3,0.5,0.05964,3.57079,0.06422
20,100,1,0.01,0.3,0.5,0.05964,3.56997,0.03915
21,100,1,0.01,0.3,0.5,0.05964,3.57015,0.05435
22,100,1,0.01,0.3,0.5,0.05964,3.56989,0.07091
23,100,1,0.01,0.3,0.5,0.05964,3.57035,0.05415
24,100,1,0.01,0.3,0.5,0.05964,3.57027,0.08455
25,100,1,0.01,0.3,0.5,0.05964,3.57041,0.05785
26,100,1,0.01,0.3,0.5,0.05964,3.57035,0.06644
27,100,1,0.01,0.3,0.5,0.05964,3.57106,0.0694
28,100,1,0.01,0.3,0.5,0.05964,3.57028,0.05063
29,100,1,0.01,0.3,0.5,0.05964,3.5697,0.04709
30,100,1,0.01,0.3,0.5,0.05964,3.56949,0.03158
31,100,1,0.01,0.3,0.5,0.05964,3.57023,0.06032
32,100,1,0.01,0.3,0.5,0.05964,3.57097,0.09116
33,100,1,0.01,0.3,0.5,0.05964,3.57073,0.04001
34,100,1,0.01,0.3,0.5,0.05964,3.56999,0.07896
35,100,1,0.01,0.3,0.5,0.05964,3.57044,0.06379
36,100,1,0.01,0.3,0.5,0.05964,3.57122,0.0702
37,100,1,0.01,0.3,0.5,0.05964,3.57065,0.05032
38,100,1,0.01,0.3,0.5,0.05964,3.5701,0.07271
39,100,1,0.01,0.3,0.5,0.05964,3.57032,0.07665
40,100,1,0.01,0.3,0.5,0.05964,3.57165,0.11317
41,100,1,0.01,0.3,0.5,0.05964,3.57005,0.04264
42,100,1,0.01,0.3,0.5,0.05964,3.56972,0.04979
43,100,1,0.01,0.3,0.5,0.05964,3.56998,0.03446
44,100,1,0.01,0.3,0.5,0.05964,3.57064,0.10637
45,100,1,0.01,0.3,0.5,0.05964,3.57002,0.04924
46,100,1,0.01,0.3,0.5,0.05964,3.57053,0.03661
47,100,1,0.01,0.3,0.5,0.05964,3.57033,0.06102
48,100,1,0.01,0.3,0.5,0.05964,3.5695,0.05055
49,100,1,0.01,0.3,0.5,0.05964,3.57072,0.07386
50,100,1,0.01,0.3,0.5,0.05964,3.57049,0.03562
51,100,1,0.01,0.3,0.5,0.05964,3.56986,0.04832
52,100,1,0.01,0.3,0.5,0.05964,3.56912,0.03953
53,100,1,0.01,0.3,0.5,0.05964,3.57071,0.05422
54,100,1,0.01,0.3,0.5,0.05964,3.57152,0.06667
55,100,1,0.01,0.3,0.5,0.05964,3.57115,0.08292
56,100,1,0.01,0.3,0.5,0.05964,3.57074,0.05816
57,100,1,0.01,0.3,0.5,0.05964,3.57054,0.05128
58,100,1,0.01,0.3,0.5,0.05964,3.5706,0.07328
59,100,1,0.01,0.3,0.5,0.05964,3.5708,0.07108
60,100,1,0.01,0.3,0.5,0.05964,3.56953,0.03705
61,100,1,0.01,0.3,0.5,0.05964,3.57007,0.06668
62,100,1,0.01,0.3,0.5,0.05964,3.57025,0.07395
63,100,1,0.01,0.3,0.5,0.05964,3.57095,0.07257
64,100,1,0.01,0.3,0.5,0.05964,3.57064,0.09302
65,100,1,0.01,0.3,0.5,0.05964,3.57091,0.08004
66,100,1,0.01,0.3,0.5,0.05964,3.56997,0.04674
67,100,1,0.01,0.3,0.5,0.05964,3.57062,0.08625
68,100,1,0.01,0.3,0.5,0.05964,3.56986,0.045
69,100,1,0.01,0.3,0.5,0.05964,3.56978,0.04463
70,100,1,0.01,0.3,0.5,0.05964,3.57136,0.09163
71,100,1,0.01,0.3,0.5,0.05964,3.57218,0.10938
72,100,1,0.01,0.3,0.5,0.05964,3.57034,0.07323
73,100,1,0.01,0.3,0.5,0.05964,3.56993,0.04847
74,100,1,0.01,0.3,0.5,0.05964,3.5705,0.07939
75,100,1,0.01,0.3,0.5,0.05964,3.57077,0.06067
76,100,1,0.01,0.3,0.5,0.05964,3.57044,0.07769
77,100,1,0.01,0.3,0.5,0.05964,3.57115,0.07639
78,100,1,0.01,0.3,0.5,0.05964,3.57256,0.13199
79,100,1,0.01,0.3,0.5,0.05964,3.57045,0.06204
80,100,1,0.01,0.3,0.5,0.05964,3.57082,0.08697
81,100,1,0.01,0.3,0.5,0.05964,3.57028,0.04509
82,100,1,0.01,0.3,0.5,0.05964,3.57126,0.08588
83,100,1,0.01,0.3,0.5,0.05964,3.56967,0.08339
84,100,1,0.01,0.3,0.5,0.05964,3.56986,0.05336
85,100,1,0.01,0.3,0.5,0.05964,3.57036,0.05331
86,100,1,0.01,0.3,0.5,0.05964,3.57088,0.0604
87,100,1,0.01,0.3,0.5,0.05964,3.57026,0.07081
88,100,1,0.01,0.3,0.5,0.05964,3.57,0.04337
89,100,1,0.01,0.3,0.5,0.05964,3.57035,0.02903
90,100,1,0.01,0.3,0.5,0.05964,3.56968,0.05161
91,100,1,0.01,0.3,0.5,0.05964,3.57128,0.10567
92,100,1,0.01,0.3,0.5,0.05964,3.56974,0.07053
93,100,1,0.01,0.3,0.5,0.05964,3.57025,0.05445
94,100,1,0.01,0.3,0.5,0.05964,3.57012,0.0415
95,100,1,0.01,0.3,0.5,0.05964,3.56984,0.06851
96,100,1,0.01,0.3,0.5,0.05964,3.57021,0.07631
97,100,1,0.01,0.3,0.5,0.05964,3.57001,0.0565
98,100,1,0.01,0.3,0.5,0.05964,3.5709,0.06821
99,100,1,0.01,0.3,0.5,0.05964,3.57188,0.12021
0,100,1,0.01,0.3,0.5,0.04942,3.5617,0.09116
1,100,1,0.01,0.3,0.5,0.04942,3.56121,0.06043
2,100,1,0.01,0.3,0.5,0.04942,3.56251,0.11754
3,100,1,0.01,0.3,0.5,0.04942,3.56296,0.0941
4,100,1,0.01,0.3,0.5,0.04942,3.56197,0.07335
5,100,1,0.01,0.3,0.5,0.04942,3.56249,0.11029
6,100,1,0.01,0.3,0.5,0.04942,3.56103,0.07629
7,100,1,0.01,0.3,0.5,0.04942,3.56117,0.04788
8,100,1,0.01,0.3,0.5,0.04942,3.56129,0.0804
9,100,1,0.01,0.3,0.5,0.04942,3.5626,0.12265
10,100,1,0.01,0.3,0.5,0.04942,3.56159,0.07371
11,100,1,0.01,0.3,0.5,0.04942,3.56201,0.09414
12,100,1,0.01,0.3,0.5,0.04942,3.56155,0.05775
13,100,1,0.01,0.3,0.5,0.04942,3.56148,0.07559
14,100,1,0.01,0.3,0.5,0.04942,3.56123,0.06529
15,100,1,0.01,0.3,0.5,0.04942,3.56124,0.05317
16,100,1,0.01,0.3,0.5,0.04942,3.56157,0.09114
17,100,1,0.01,0.3,0.5,0.04942,3.56303,0.12842
18,100,1,0.01,0.3,0.5,0.04942,3.56248,0.07357
19,100,1,0.01,0.3,0.5,0.04942,3.56216,0.07726
20,100,1,0.01,0.3,0.5,0.04942,3.56122,0.04951
21,100,1,0.01,0.3,0.5,0.04942,3.5614,0.06532
22,100,1,0.01,0.3,0.5,0.04942,3.56146,0.0852
23,100,1,0.01,0.3,0.5,0.04942,3.56158,0.06636
24,100,1,0.01,0.3,0.5,0.04942,3.56181,0.10254
25,100,1,0.01,0.3,0.5,0.04942,3.56171,0.06804
26,100,1,0.01,0.3,0.5,0.04942,3.5617,0.07617
27,100,1,0.01,0.3,0.5,0.04942,3.56255,0.08604
28,100,1,0.01,0.3,0.5,0.04942,3.56145,0.06185
29,100,1,0.01,0.3,0.5,0.04942,3.56089,0.05606
30,100,1,0.01,0.3,0.5,0.04942,3.56065,0.0382
31,100,1,0.01,0.3,0.5,0.04942,3.56149,0.07233
32,100,1,0.01,0.3,0.5,0.04942,3.56258,0.10772
33,100,1,0.01,0.3,0.5,0.04942,3.56194,0.04987
34,100,1,0.01,0.3,0.5,0.04942,3.5613,0.09333
35,100,1,0.01,0.3,0.5,0.04942,3.56175,0.0781
36,100,1,0.01,0.3,0.5,0.04942,3.56267,0.08453
37,100,1,0.01,0.3,0.5,0.04942,3.56192,0.06106
38,100,1,0.01,0.3,0.5,0.04942,3.56153,0.08964
39,100,1,0.01,0.3,0.5,0.04942,3.56177,0.08874
40,100,1,0.01,0.3,0.5,0.04942,3.56363,0.13399
41,100,1,0.01,0.3,0.5,0.04942,3.56128,0.0524
42,100,1,0.01,0.3,0.5,0.04942,3.56093,0.06037
43,100,1,0.01,0.3,0.5,0.04942,3.56121,0.04193
44,100,1,0.01,0.3,0.5,0.04942,3.56209,0.12996
45,100,1,0.01,0.3,0.5,0.04942,3.56126,0.05742
46,100,1,0.01,0.3,0.5,0.04942,3.56177,0.04603
47,100,1,0.01,0.3,0.5,0.04942,3.56159,0.07476
48,100,1,0.01,0.3,0.5,0.04942,3.5607,0.06069
49,100,1,0.01,0.3,0.5,0.04942,3.56217,0.08719
50,100,1,0.01,0.3,0.5,0.04942,3.5617,0.04394
51,100,1,0.01,0.3,0.5,0.04942,3.56112,0.05931
52,100,1,0.01,0.3,0.5,0.04942,3.56036,0.04761
53,100,1,0.01,0.3,0.5,0.04942,3.56205,0.06735
54,100,1,0.01,0.3,0.5,0.04942,3.56298,0.08121
55,100,1,0.01,0.3,0.5,0.04942,3.56272,0.09645
56,100,1,0.01,0.3,0.5,0.04942,3.56201,0.06995
57,100,1,0.01,0.3,0.5,0.04942,3.56183,0.06076
58,100,1,0.01,0.3,0.5,0.04942,3.56195,0.08842
59,100,1,0.01,0.3,0.5,0.04942,3.56222,0.08411
60,100,1,0.01,0.3,0.5,0.04942,3.56068,0.04414
61,100,1,0.01,0.3,0.5,0.04942,3.56129,0.08075
62,100,1,0.01,0.3,0.5,0.04942,3.56164,0.08933
63,100,1,0.01,0.3,0.5,0.04942,3.56247,0.08771
64,100,1,0.01,0.3,0.5,0.04942,3.56235,0.11329
65,100,1,0.01,0.3,0.5,0.04942,3.56236,0.09418
66,100,1,0.01,0.3,0.5,0.04942,3.56118,0.05394
67,100,1,0.01,0.3,0.5,0.04942,3.56213,0.10356
68,100,1,0.01,0.3,0.5,0.04942,3.56106,0.05555
69,100,1,0.01,0.3,0.5,0.04942,3.56093,0.05415
70,100,1,0.01,0.3,0.5,0.04942,3.56304,0.11042
71,100,1,0.01,0.3,0.5,0.04942,3.56409,0.13211
72,100,1,0.01,0.3,0.5,0.04942,3.56182,0.08631
73,100,1,0.01,0.3,0.5,0.04942,3.56124,0.06171
74,100,1,0.01,0.3,0.5,0.04942,3.56187,0.09749
75,100,1,0.01,0.3,0.5,0.04942,3.56214,0.074
76,100,1,0.01,0.3,0.5,0.04942,3.56193,0.09429
77,100,1,0.01,0.3,0.5,0.04942,3.56262,0.0908
78,100,1,0.01,0.3,0.5,0.04942,3.56468,0.15454
79,100,1,0.01,0.3,0.5,0.04942,3.5618,0.07537
80,100,1,0.01,0.3,0.5,0.04942,3.56236,0.10514
81,100,1,0.01,0.3,0.5,0.04942,3.56156,0.054
82,100,1,0.01,0.3,0.5,0.04942,3.56291,0.1042
83,100,1,0.01,0.3,0.5,0.04942,3.56117,0.10145
84,100,1,0.01,0.3,0.5,0.04942,3.56114,0.06244
85,100,1,0.01,0.3,0.5,0.04942,3.56165,0.06367
86,100,1,0.01,0.3,0.5,0.04942,3.56224,0.07196
87,100,1,0.01,0.3,0.5,0.04942,3.56167,0.08799
88,100,1,0.01,0.3,0.5,0.04942,3.56117,0.0526
89,100,1,0.01,0.3,0.5,0.04942,3.56152,0.03478
90,100,1,0.01,0.3,0.5,0.04942,3.56104,0.06479
91,100,1,0.01,0.3,0.5,0.04942,3.56296,0.12561
92,100,1,0.01,0.3,0.5,0.04942,3.56122,0.08783
93,100,1,0.01,0.3,0.5,0.04942,3.56156,0.06582
94,100,1,0.01,0.3,0.5,0.04942,3.56134,0.05055
95,100,1,0.01,0.3,0.5,0.04942,3.56119,0.08083
96,100,1,0.01,0.3,0.5,0.04942,3.56161,0.08994
97,100,1,0.01,0.3,0.5,0.04942,3.56131,0.06814
98,100,1,0.01,0.3,0.5,0.04942,3.56234,0.0836
99,100,1,0.01,0.3,0.5,0.04942,3.56387,0.1456
0,100,1,0.01,0.3,0.5,0.04095,3.55337,0.10686
1,100,1,0.01,0.3,0.5,0.04095,3.55262,0.07196
2,100,1,0.01,0.3,0.5,0.04095,3.55447,0.13765
3,100,1,0.01,0.3,0.5,0.04095,3.5546,0.11031
4,100,1,0.01,0.3,0.5,0.04095,3.55355,0.08689
5,100,1,0.01,0.3,0.5,0.04095,3.55419,0.13081
6,100,1,0.01,0.3,0.5,0.04095,3.55253,0.09267
7,100,1,0.01,0.3,0.5,0.04095,3.55259,0.06241
8,100,1,0.01,0.3,0.5,0.04095,3.5528,0.09697
9,100,1,0.01,0.3,0.5,0.04095,3.5544,0.14384
10,100,1,0.01,0.3,0.5,0.04095,3.55305,0.0864
11,100,1,0.01,0.3,0.5,0.04095,3.55365,0.10696
12,100,1,0.01,0.3,0.5,0.04095,3.55289,0.06721
13,100,1,0.01,0.3,0.5,0.04095,3.55299,0.08952
14,100,1,0.01,0.3,0.5,0.04095,3.55269,0.07654
15,100,1,0.01,0.3,0.5,0.04095,3.55256,0.06245
16,100,1,0.01,0.3,0.5,0.04095,3.5531,0.10882
17,100,1,0.01,0.3,0.5,0.04095,3.55504,0.15185
18,100,1,0.01,0.3,0.5,0.04095,3.55389,0.08334
19,100,1,0.01,0.3,0.5,0.04095,3.55366,0.09198
20,100,1,0.01,0.3,0.5,0.04095,3.55263,0.06228
21,100,1,0.01,0.3,0.5,0.04095,3.55279,0.07744
22,100,1,0.01,0.3,0.5,0.04095,3.55335,0.10187
23,100,1,0.01,0.3,0.5,0.04095,3.55294,0.07972
24,100,1,0.01,0.3,0.5,0.04095,3.55365,0.12302
25,100,1,0.01,0.3,0.5,0.04095,3.55311,0.07856
26,100,1,0.01,0.3,0.5,0.04095,3.55315,0.0855
27,100,1,0.01,0.3,0.5,0.04095,3.55423,0.10534
28,100,1,0.01,0.3,0.5,0.04095,3.55273,0.07435
29,100,1,0.01,0.3,0.5,0.04095,3.55223,0.06648
30,100,1,0.01,0.3,0.5,0.04095,3.55197,0.04695
31,100,1,0.01,0.3,0.5,0.04095,3.55289,0.08574
32,100,1,0.01,0.3,0.5,0.04095,3.55438,0.12501
33,100,1,0.01,0.3,0.5,0.04095,3.55323,0.06165
34,100,1,0.01,0.3,0.5,0.04095,3.55281,0.1081
35,100,1,0.01,0.3,0.5,0.04095,3.55323,0.09382
36,100,1,0.01,0.3,0.5,0.04095,3.55423,0.10008
37,100,1,0.01,0.3,0.5,0.04095,3.55328,0.07286
38,100,1,0.01,0.3,0.5,0.04095,3.55322,0.10884
39,100,1,0.01,0.3,0.5,0.04095,3.55336,0.10045
40,100,1,0.01,0.3,0.5,0.04095,3.55587,0.1554
41,100,1,0.01,0.3,0.5,0.04095,3.55265,0.0638
42,100,1,0.01,0.3,0.5,0.04095,3.5523,0.07252
43,100,1,0.01,0.3,0.5,0.04095,3.55257,0.05131
44,100,1,0.01,0.3,0.5,0.04095,3.55385,0.15512
45,100,1,0.01,0.3,0.5,0.04095,3.55261,0.06599
46,100,1,0.01,0.3,0.5,0.04095,3.55309,0.05739
47,100,1,0.01,0.3,0.5,0.04095,3.553,0.09002
48,100,1,0.01,0.3,0.5,0.04095,3.55208,0.07196
49,100,1,0.01,0.3,0.5,0.04095,3.55375,0.10081
50,100,1,0.01,0.3,0.5,0.04095,3.55298,0.05412
51,100,1,0.01,0.3,0.5,0.04095,3.55255,0.0727
52,100,1,0.01,0.3,0.5,0.04095,3.55183,0.05794
53,100,1,0.01,0.3,0.5,0.04095,3.55354,0.08361
54,100,1,0.01,0.3,0.5,0.04095,3.55455,0.09755
55,100,1,0.01,0.3,0.5,0.04095,3.55438,0.10964
56,100,1,0.01,0.3,0.5,0.04095,3.55338,0.08256
57,100,1,0.01,0.3,0.5,0.04095,3.5532,0.07138
58,100,1,0.01,0.3,0.5,0.04095,3.55345,0.10435
59,100,1,0.01,0.3,0.5,0.04095,3.55374,0.09733
60,100,1,0.01,0.3,0.5,0.04095,3.55198,0.05244
61,100,1,0.01,0.3,0.5,0.04095,3.55268,0.09576
62,100,1,0.01,0.3,0.5,0.04095,3.55324,0.10642
63,100,1,0.01,0.3,0.5,0.04095,3.55415,0.10442
64,100,1,0.01,0.3,0.5,0.04095,3.55436,0.13543
65,100,1,0.01,0.3,0.5,0.04095,3.55392,0.10813
66,100,1,0.01,0.3,0.5,0.04095,3.55248,0.06108
67,100,1,0.01,0.3,0.5,0.04095,3.55385,0.12178
68,100,1,0.01,0.3,0.5,0.04095,3.55243,0.06834
69,100,1,0.01,0.3,0.5,0.04095,3.55222,0.06504
70,100,1,0.01,0.3,0.5,0.04095,3.55491,0.13063
71,100,1,0.01,0.3,0.5,0.04095,3.55624,0.15658
72,100,1,0.01,0.3,0.5,0.04095,3.55348,0.10034
73,100,1,0.01,0.3,0.5,0.04095,3.5528,0.07882
74,100,1,0.01,0.3,0.5,0.04095,3.55346,0.11703
75,100,1,0.01,0.3,0.5,0.04095,3.55366,0.08909
76,100,1,0.01,0.3,0.5,0.04095,3.55366,0.11264
77,100,1,0.01,0.3,0.5,0.04095,3.55421,0.10626
78,100,1,0.01,0.3,0.5,0.04095,3.55696,0.17609
79,100,1,0.01,0.3,0.5,0.04095,3.5533,0.09025
80,100,1,0.01,0.3,0.5,0.04095,3.55411,0.12407
81,100,1,0.01,0.3,0.5,0.04095,3.55295,0.06427
82,100,1,0.01,0.3,0.5,0.04095,3.55477,0.12411
83,100,1,0.01,0.3,0.5,0.04095,3.55303,0.12247
84,100,1,0.01,0.3,0.5,0.04095,3.55255,0.07201
85,100,1,0.01,0.3,0.5,0.04095,3.55305,0.07496
86,100,1,0.01,0.3,0.5,0.04095,3.55368,0.08412
87,100,1,0.01,0.3,0.5,0.04095,3.55333,0.10747
88,100,1,0.01,0.3,0.5,0.04095,3.55246,0.06298
89,100,1,0.01,0.3,0.5,0.04095,3.55275,0.04142
90,100,1,0.01,0.3,0.5,0.04095,3.55265,0.08142
91,100,1,0.01,0.3,0.5,0.04095,3.55481,0.14549
92,100,1,0.01,0.3,0.5,0.04095,3.55302,0.10833
93,100,1,0.01,0.3,0.5,0.04095,3.55303,0.07894
94,100,1,0.01,0.3,0.5,0.04095,3.55266,0.06081
95,100,1,0.01,0.3,0.5,0.04095,3.55273,0.0933
96,100,1,0.01,0.3,0.5,0.04095,3.55319,0.10383
97,100,1,0.01,0.3,0.5,0.04095,3.55278,0.08107
98,100,1,0.01,0.3,0.5,0.04095,3.55395,0.10055
99,100,1,0.01,0.3,0.5,0.04095,3.55617,0.17225
0,100,1,0.01,0.3,0.5,0.03393,3.54512,0.12319
1,100,1,0.01,0.3,0.5,0.03393,3.54407,0.0849
2,100,1,0.01,0.3,0.5,0.03393,3.54654,0.15806
3,100,1,0.01,0.3,0.5,0.03393,3.5462,0.12745
4,100,1,0.01,0.3,0.5,0.03393,3.54517,0.10244
5,100,1,0.01,0.3,0.5,0.03393,3.54596,0.15177
6,100,1,0.01,0.3,0.5,0.03393,3.54416,0.11112
7,100,1,0.01,0.3,0.5,0.03393,3.54407,0.07913
8,100,1,0.01,0.3,0.5,0.03393,3.54444,0.11569
9,100,1,0.01,0.3,0.5,0.03393,3.54625,0.16482
10,100,1,0.01,0.3,0.5,0.03393,3.54454,0.10017
11,100,1,0.01,0.3,0.5,0.03393,3.54527,0.11919
12,100,1,0.01,0.3,0.5,0.03393,3.54418,0.07737
13,100,1,0.01,0.3,0.5,0.03393,3.54454,0.10416
14,100,1,0.01,0.3,0.5,0.03393,3.54417,0.08848
15,100,1,0.01,0.3,0.5,0.03393,3.54386,0.07254
16,100,1,0.01,0.3,0.5,0.03393,3.54471,0.12715
17,100,1,0.01,0.3,0.5,0.03393,3.54716,0.17573
18,100,1,0.01,0.3,0.5,0.03393,3.5452,0.09296
19,100,1,0.01,0.3,0.5,0.03393,3.54517,0.10852
20,100,1,0.01,0.3,0.5,0.03393,3.5441,0.07699
21,100,1,0.01,0.3,0.5,0.03393,3.54418,0.09049
22,100,1,0.01,0.3,0.5,0.03393,3.54543,0.12102
23,100,1,0.01,0.3,0.5,0.03393,3.5443,0.09378
24,100,1,0.01,0.3,0.5,0.03393,3.54569,0.14626
25,100,1,0.01,0.3,0.5,0.03393,3.54447,0.08929
26,100,1,0.01,0.3,0.5,0.03393,3.54457,0.09475
27,100,1,0.01,0.3,0.5,0.03393,3.546,0.12737
28,100,1,0.01,0.3,0.5,0.03393,3.544,0.08787
29,100,1,0.01,0.3,0.5,0.03393,3.54362,0.07877
30,100,1,0.01,0.3,0.5,0.03393,3.54333,0.05765
31,100,1,0.01,0.3,0.5,0.03393,3.54432,0.10076
32,100,1,0.01,0.3,0.5,0.03393,3.54625,0.14342
33,100,1,0.01,0.3,0.5,0.03393,3.54446,0.07558
34,100,1,0.01,0.3,0.5,0.03393,3.54438,0.12288
35,100,1,0.01,0.3,0.5,0.03393,3.54475,0.1108
36,100,1,0.01,0.3,0.5,0.03393,3.54577,0.11696
