,N,dim,std,jump,jump_prob,ve,L2,L2_true
45,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
46,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
47,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
48,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
49,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
50,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
51,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
52,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
53,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
54,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
55,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
56,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
57,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
58,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
59,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
60,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
61,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
62,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
63,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
64,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
65,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
66,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
67,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
68,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
69,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
70,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
71,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
72,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
73,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
74,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
75,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
76,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
77,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
78,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
79,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
80,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
81,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
82,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
83,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
84,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
85,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
86,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
87,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
88,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
89,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
90,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
91,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
92,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
93,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
94,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
95,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
96,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
97,1,1,0.01,0.3,0.5,0.001,3.61562,1.8029
